timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1646408266691,2740,getdata_request,200,OK,gateway_req 1-1,text,true,,721,449,2,2,http://localhost:8000/getdata/?year=2000&month=03&day=31&starttime=17&endtime=19&radar=KABR&id=4fd90b70-cec3-4482-8cf4-3aad571bd9c3,16,0,11
1646408266691,18,getdata_request-0,301,Moved Permanently,gateway_req 1-1,text,true,,395,224,2,2,http://localhost:8000/getdata?year=2000&month=03&day=31&starttime=17&endtime=19&radar=KABR&id=4fd90b70-cec3-4482-8cf4-3aad571bd9c3,16,0,11
1646408266709,2722,getdata_request-1,200,OK,gateway_req 1-1,text,true,,326,225,2,2,http://localhost:8000/getdata/?year=2000&month=03&day=31&starttime=17&endtime=19&radar=KABR&id=4fd90b70-cec3-4482-8cf4-3aad571bd9c3,2722,0,0
1646408269433,13,getimage_request,200,OK,gateway_req 1-1,bin,true,,302080,349,2,2,http://localhost:8000/getimage/?filename=4fd90b70-cec3-4482-8cf4-3aad571bd9c3.png,3,0,0
1646408269433,3,getimage_request-0,301,Moved Permanently,gateway_req 1-1,text,true,,345,174,2,2,http://localhost:8000/getimage?filename=4fd90b70-cec3-4482-8cf4-3aad571bd9c3.png,3,0,0
1646408269436,10,getimage_request-1,200,OK,gateway_req 1-1,bin,true,,301735,175,2,2,http://localhost:8000/getimage/?filename=4fd90b70-cec3-4482-8cf4-3aad571bd9c3.png,3,0,0
1646408268647,2759,getdata_request,200,OK,gateway_req 1-2,text,true,,721,449,2,2,http://localhost:8000/getdata/?year=2000&month=03&day=31&starttime=17&endtime=19&radar=KABR&id=26c61d0c-78c0-4035-b257-cb32df85075f,4,0,1
1646408268647,4,getdata_request-0,301,Moved Permanently,gateway_req 1-2,text,true,,395,224,2,2,http://localhost:8000/getdata?year=2000&month=03&day=31&starttime=17&endtime=19&radar=KABR&id=26c61d0c-78c0-4035-b257-cb32df85075f,4,0,1
1646408268652,2754,getdata_request-1,200,OK,gateway_req 1-2,text,true,,326,225,2,2,http://localhost:8000/getdata/?year=2000&month=03&day=31&starttime=17&endtime=19&radar=KABR&id=26c61d0c-78c0-4035-b257-cb32df85075f,2754,0,0
1646408271407,14,getimage_request,200,OK,gateway_req 1-2,bin,true,,302080,349,2,2,http://localhost:8000/getimage/?filename=26c61d0c-78c0-4035-b257-cb32df85075f.png,2,0,0
